fips,state,year,month,population,unemployment,date,code,minwage,fedminwage,cpi,change,gdp
40,oklahoma,1996,10,2491481.0,3.9,1996-10-01,OK,7.01,7.01,156.9,-0.2000000000000001,
41,oregon,1996,10,2516181.0,5.7,1996-10-01,OR,7.83,7.01,156.9,-0.2300000000000004,
42,pennsylvania,1996,10,9419021.0,5.2,1996-10-01,PA,7.01,7.01,156.9,-0.2000000000000001,
44,rhode island,1996,10,791037.0,5.2,1996-10-01,RI,7.34,7.01,156.9,-0.2099999999999999,
45,south carolina,1996,10,2864193.0,5.7,1996-10-01,SC,0.0,7.01,156.9,0.0,
46,south dakota,1996,10,547284.0,3.2,1996-10-01,SD,7.01,7.01,156.9,-0.2000000000000001,
47,tennessee,1996,10,4172796.0,5.3,1996-10-01,TN,0.0,7.01,156.9,0.0,
48,texas,1996,10,14156311.0,5.5,1996-10-01,TX,5.52,7.01,156.9,-0.1700000000000008,
49,utah,1996,10,1465770.0,3.4,1996-10-01,UT,7.01,7.01,156.9,-0.2000000000000001,
50,vermont,1996,10,454998.0,4.4,1996-10-01,VT,7.83,7.01,156.9,0.6200000000000001,
51,virginia,1996,10,5074467.0,4.3,1996-10-01,VA,7.01,7.01,156.9,-0.2000000000000001,
53,washington,1996,10,4216943.0,5.6,1996-10-01,WA,8.08,7.01,156.9,0.8700000000000001,
54,west virginia,1996,10,1437872.0,7.4,1996-10-01,WV,7.01,7.01,156.9,-0.2000000000000001,
55,wisconsin,1996,10,3967350.0,3.5,1996-10-01,WI,7.01,7.01,156.9,-0.2000000000000001,
56,wyoming,1996,10,363761.0,5.1,1996-10-01,WY,2.64,7.01,156.9,-0.08,
1,alabama,1996,11,3296573.0,5.1,1996-11-01,AL,0.0,7.01,156.9,0.0,
2,alaska,1996,11,422284.0,7.3,1996-11-01,AK,7.83,7.01,156.9,-0.2300000000000004,
4,arizona,1996,11,3512055.0,5.6,1996-11-01,AZ,0.0,7.01,156.9,0.0,
5,arkansas,1996,11,1949177.0,5.2,1996-11-01,AR,7.01,7.01,156.9,-0.2000000000000001,
6,california,1996,11,23584597.0,7.0,1996-11-01,CA,7.01,7.01,156.9,-0.2000000000000001,
37,los angeles county,1996,11,6714146.0,7.7,1996-11-01,,,,,,
8,colorado,1996,11,2999133.0,3.9,1996-11-01,CO,4.95,7.01,156.9,-0.1399999999999996,
9,connecticut,1996,11,2563435.0,5.2,1996-11-01,CT,7.04,7.01,156.9,-0.2099999999999999,
10,delaware,1996,11,568314.0,5.1,1996-11-01,DE,7.67,7.01,156.9,0.4599999999999999,
11,district of columbia,1996,11,452345.0,8.1,1996-11-01,DC,8.65,7.01,156.9,1.4400000000000004,
12,florida,1996,11,11672483.0,5.2,1996-11-01,FL,0.0,7.01,156.9,0.0,
13,georgia,1996,11,5645903.0,4.8,1996-11-01,GA,5.36,7.01,156.9,-0.1599999999999992,
15,hawaii,1996,11,881886.0,6.0,1996-11-01,HI,8.65,7.01,156.9,-0.2599999999999998,
16,idaho,1996,11,887010.0,5.4,1996-11-01,ID,7.01,7.01,156.9,-0.2000000000000001,
17,illinois,1996,11,9128660.0,5.1,1996-11-01,IL,7.01,7.01,156.9,-0.2000000000000001,
18,indiana,1996,11,4494093.0,3.5,1996-11-01,IN,5.52,7.01,156.9,-0.1700000000000008,
19,iowa,1996,11,2198232.0,3.5,1996-11-01,IA,7.67,7.01,156.9,-0.2199999999999997,
20,kansas,1996,11,1947981.0,4.3,1996-11-01,KS,4.37,7.01,156.9,-0.1299999999999999,
21,kentucky,1996,11,2996132.0,5.6,1996-11-01,KY,7.01,7.01,156.9,-0.2000000000000001,
22,louisiana,1996,11,3230767.0,6.2,1996-11-01,LA,0.0,7.01,156.9,0.0,
23,maine,1996,11,966077.0,5.2,1996-11-01,ME,7.01,7.01,156.9,-0.2000000000000001,
24,maryland,1996,11,3873448.0,4.8,1996-11-01,MD,7.01,7.01,156.9,-0.2000000000000001,
25,massachusetts,1996,11,4798176.0,4.4,1996-11-01,MA,7.83,7.01,156.9,0.6200000000000001,
26,michigan,1996,11,7384080.0,4.8,1996-11-01,MI,5.52,7.01,156.9,-0.1700000000000008,
27,minnesota,1996,11,3559860.0,3.6,1996-11-01,MN,7.01,7.01,156.9,-0.2000000000000001,
28,mississippi,1996,11,2034457.0,5.8,1996-11-01,MS,0.0,7.01,156.9,0.0,
29,missouri,1996,11,4110269.0,4.8,1996-11-01,MO,7.01,7.01,156.9,-0.2000000000000001,
30,montana,1996,11,670200.0,5.4,1996-11-01,MT,7.01,7.01,156.9,-0.2000000000000001,
31,nebraska,1996,11,1252232.0,2.6,1996-11-01,NE,7.01,7.01,156.9,-0.2000000000000001,
32,nevada,1996,11,1312826.0,4.9,1996-11-01,NV,7.01,7.01,156.9,-0.2000000000000001,
33,new hampshire,1996,11,899945.0,3.7,1996-11-01,NH,7.01,7.01,156.9,-0.2000000000000001,
34,new jersey,1996,11,6270794.0,5.9,1996-11-01,NJ,8.33,7.01,156.9,-0.2400000000000002,
35,new mexico,1996,11,1289616.0,7.3,1996-11-01,NM,7.01,7.01,156.9,-0.2000000000000001,
36,new york,1996,11,14263713.0,6.3,1996-11-01,NY,7.01,7.01,156.9,-0.2000000000000001,
51000,new york city,1996,11,5987991.0,9.2,1996-11-01,,,,,,
37,north carolina,1996,11,5765428.0,4.1,1996-11-01,NC,7.01,7.01,156.9,-0.2000000000000001,
38,north dakota,1996,11,484975.0,3.1,1996-11-01,ND,7.01,7.01,156.9,-0.2000000000000001,
39,ohio,1996,11,8539138.0,5.0,1996-11-01,OH,7.01,7.01,156.9,-0.2000000000000001,
40,oklahoma,1996,11,2493670.0,4.0,1996-11-01,OK,7.01,7.01,156.9,-0.2000000000000001,
41,oregon,1996,11,2519451.0,5.8,1996-11-01,OR,7.83,7.01,156.9,-0.2300000000000004,
42,pennsylvania,1996,11,9420631.0,5.3,1996-11-01,PA,7.01,7.01,156.9,-0.2000000000000001,
44,rhode island,1996,11,791526.0,5.3,1996-11-01,RI,7.34,7.01,156.9,-0.2099999999999999,
45,south carolina,1996,11,2869171.0,5.7,1996-11-01,SC,0.0,7.01,156.9,0.0,
46,south dakota,1996,11,547373.0,3.2,1996-11-01,SD,7.01,7.01,156.9,-0.2000000000000001,
47,tennessee,1996,11,4179391.0,5.4,1996-11-01,TN,0.0,7.01,156.9,0.0,
48,texas,1996,11,14181912.0,5.6,1996-11-01,TX,5.52,7.01,156.9,-0.1700000000000008,
49,utah,1996,11,1469219.0,3.4,1996-11-01,UT,7.01,7.01,156.9,-0.2000000000000001,
50,vermont,1996,11,456023.0,4.4,1996-11-01,VT,7.83,7.01,156.9,0.6200000000000001,
51,virginia,1996,11,5080595.0,4.3,1996-11-01,VA,7.01,7.01,156.9,-0.2000000000000001,
53,washington,1996,11,4225186.0,5.6,1996-11-01,WA,8.08,7.01,156.9,0.8700000000000001,
54,west virginia,1996,11,1438748.0,7.5,1996-11-01,WV,7.01,7.01,156.9,-0.2000000000000001,
55,wisconsin,1996,11,3970805.0,3.5,1996-11-01,WI,7.01,7.01,156.9,-0.2000000000000001,
56,wyoming,1996,11,364783.0,5.1,1996-11-01,WY,2.64,7.01,156.9,-0.08,
1,alabama,1996,12,3298375.0,5.1,1996-12-01,AL,0.0,7.01,156.9,0.0,
2,alaska,1996,12,422276.0,7.4,1996-12-01,AK,7.83,7.01,156.9,-0.2300000000000004,
4,arizona,1996,12,3521838.0,5.5,1996-12-01,AZ,0.0,7.01,156.9,0.0,
5,arkansas,1996,12,1951589.0,5.2,1996-12-01,AR,7.01,7.01,156.9,-0.2000000000000001,
6,california,1996,12,23617688.0,7.0,1996-12-01,CA,7.01,7.01,156.9,-0.2000000000000001,
37,los angeles county,1996,12,6719655.0,7.6,1996-12-01,,,,,,
8,colorado,1996,12,3005110.0,3.9,1996-12-01,CO,4.95,7.01,156.9,-0.1399999999999996,
9,connecticut,1996,12,2563898.0,5.2,1996-12-01,CT,7.04,7.01,156.9,-0.2099999999999999,
10,delaware,1996,12,569390.0,5.0,1996-12-01,DE,7.67,7.01,156.9,0.4599999999999999,
11,district of columbia,1996,12,451711.0,8.1,1996-12-01,DC,8.65,7.01,156.9,1.4400000000000004,
12,florida,1996,12,11692838.0,5.2,1996-12-01,FL,0.0,7.01,156.9,0.0,
13,georgia,1996,12,5656913.0,4.8,1996-12-01,GA,5.36,7.01,156.9,-0.1599999999999992,
15,hawaii,1996,12,883017.0,6.0,1996-12-01,HI,8.65,7.01,156.9,-0.2599999999999998,
16,idaho,1996,12,889011.0,5.4,1996-12-01,ID,7.01,7.01,156.9,-0.2000000000000001,
17,illinois,1996,12,9132909.0,5.1,1996-12-01,IL,7.01,7.01,156.9,-0.2000000000000001,
18,indiana,1996,12,4496660.0,3.5,1996-12-01,IN,5.52,7.01,156.9,-0.1700000000000008,
19,iowa,1996,12,2198560.0,3.5,1996-12-01,IA,7.67,7.01,156.9,-0.2199999999999997,
20,kansas,1996,12,1948992.0,4.2,1996-12-01,KS,4.37,7.01,156.9,-0.1299999999999999,
21,kentucky,1996,12,2997182.0,5.7,1996-12-01,KY,7.01,7.01,156.9,-0.2000000000000001,
22,louisiana,1996,12,3232789.0,6.2,1996-12-01,LA,0.0,7.01,156.9,0.0,
23,maine,1996,12,967054.0,5.3,1996-12-01,ME,7.01,7.01,156.9,-0.2000000000000001,
24,maryland,1996,12,3876272.0,4.8,1996-12-01,MD,7.01,7.01,156.9,-0.2000000000000001,
25,massachusetts,1996,12,4801166.0,4.4,1996-12-01,MA,7.83,7.01,156.9,0.6200000000000001,
26,michigan,1996,12,7386780.0,4.7,1996-12-01,MI,5.52,7.01,156.9,-0.1700000000000008,
27,minnesota,1996,12,3563545.0,3.6,1996-12-01,MN,7.01,7.01,156.9,-0.2000000000000001,
28,mississippi,1996,12,2036559.0,5.9,1996-12-01,MS,0.0,7.01,156.9,0.0,
29,missouri,1996,12,4112851.0,4.8,1996-12-01,MO,7.01,7.01,156.9,-0.2000000000000001,
30,montana,1996,12,671167.0,5.5,1996-12-01,MT,7.01,7.01,156.9,-0.2000000000000001,
31,nebraska,1996,12,1252476.0,2.6,1996-12-01,NE,7.01,7.01,156.9,-0.2000000000000001,
32,nevada,1996,12,1317752.0,4.8,1996-12-01,NV,7.01,7.01,156.9,-0.2000000000000001,
33,new hampshire,1996,12,901041.0,3.7,1996-12-01,NH,7.01,7.01,156.9,-0.2000000000000001,
34,new jersey,1996,12,6274972.0,5.9,1996-12-01,NJ,8.33,7.01,156.9,-0.2400000000000002,
35,new mexico,1996,12,1290828.0,7.2,1996-12-01,NM,7.01,7.01,156.9,-0.2000000000000001,
36,new york,1996,12,14266794.0,6.4,1996-12-01,NY,7.01,7.01,156.9,-0.2000000000000001,
51000,new york city,1996,12,5991721.0,9.4,1996-12-01,,,,,,
37,north carolina,1996,12,5774915.0,4.1,1996-12-01,NC,7.01,7.01,156.9,-0.2000000000000001,
38,north dakota,1996,12,485047.0,3.1,1996-12-01,ND,7.01,7.01,156.9,-0.2000000000000001,
39,ohio,1996,12,8540068.0,5.1,1996-12-01,OH,7.01,7.01,156.9,-0.2000000000000001,
40,oklahoma,1996,12,2495858.0,4.0,1996-12-01,OK,7.01,7.01,156.9,-0.2000000000000001,
41,oregon,1996,12,2522722.0,5.9,1996-12-01,OR,7.83,7.01,156.9,-0.2300000000000004,
42,pennsylvania,1996,12,9421241.0,5.3,1996-12-01,PA,7.01,7.01,156.9,-0.2000000000000001,
44,rhode island,1996,12,792014.0,5.4,1996-12-01,RI,7.34,7.01,156.9,-0.2099999999999999,
45,south carolina,1996,12,2873149.0,5.6,1996-12-01,SC,0.0,7.01,156.9,0.0,
46,south dakota,1996,12,547462.0,3.2,1996-12-01,SD,7.01,7.01,156.9,-0.2000000000000001,
47,tennessee,1996,12,4184986.0,5.5,1996-12-01,TN,0.0,7.01,156.9,0.0,
48,texas,1996,12,14204514.0,5.7,1996-12-01,TX,5.52,7.01,156.9,-0.1700000000000008,
49,utah,1996,12,1472667.0,3.4,1996-12-01,UT,7.01,7.01,156.9,-0.2000000000000001,
50,vermont,1996,12,456047.0,4.4,1996-12-01,VT,7.83,7.01,156.9,0.6200000000000001,
51,virginia,1996,12,5085722.0,4.4,1996-12-01,VA,7.01,7.01,156.9,-0.2000000000000001,
53,washington,1996,12,4231429.0,5.5,1996-12-01,WA,8.08,7.01,156.9,0.8700000000000001,
54,west virginia,1996,12,1437625.0,7.5,1996-12-01,WV,7.01,7.01,156.9,-0.2000000000000001,
55,wisconsin,1996,12,3973261.0,3.6,1996-12-01,WI,7.01,7.01,156.9,-0.2000000000000001,
56,wyoming,1996,12,364804.0,5.2,1996-12-01,WY,2.64,7.01,156.9,-0.08,
1,alabama,1997,1,3300177.0,5.1,1997-01-01,AL,0.0,7.66,160.5,0.0,104811.9
2,alaska,1997,1,422267.0,7.4,1997-01-01,AK,8.46,7.66,160.5,0.6300000000000008,25810.8
4,arizona,1997,1,3532622.0,5.3,1997-01-01,AZ,0.0,7.66,160.5,0.0,132281.0
5,arkansas,1997,1,1954001.0,5.2,1997-01-01,AR,6.85,7.66,160.5,-0.1600000000000001,59846.3
6,california,1997,1,23649780.0,6.9,1997-01-01,CA,7.66,7.66,160.5,0.6500000000000004,1071117.0
37,los angeles county,1997,1,6725164.0,7.6,1997-01-01,,,,,,
8,colorado,1997,1,3011088.0,3.8,1997-01-01,CO,7.66,7.66,160.5,2.71,136898.7
9,connecticut,1997,1,2564361.0,5.2,1997-01-01,CT,7.69,7.66,160.5,0.6500000000000004,138331.8
10,delaware,1997,1,570466.0,4.9,1997-01-01,DE,8.06,7.66,160.5,0.3900000000000005,33353.4
11,district of columbia,1997,1,452076.0,8.0,1997-01-01,DC,9.27,7.66,160.5,0.6199999999999992,52503.6
12,florida,1997,1,11713194.0,5.2,1997-01-01,FL,0.0,7.66,160.5,0.0,401535.3
13,georgia,1997,1,5667924.0,4.8,1997-01-01,GA,5.24,7.66,160.5,-0.1200000000000001,242540.8
15,hawaii,1997,1,884149.0,6.0,1997-01-01,HI,8.46,7.66,160.5,-0.1899999999999995,37707.4
16,idaho,1997,1,891011.0,5.4,1997-01-01,ID,6.85,7.66,160.5,-0.1600000000000001,29496.9
17,illinois,1997,1,9137158.0,5.1,1997-01-01,IL,7.66,7.66,160.5,0.6500000000000004,415534.8
18,indiana,1997,1,4499228.0,3.4,1997-01-01,IN,5.4,7.66,160.5,-0.1199999999999992,170431.9
19,iowa,1997,1,2199889.0,3.5,1997-01-01,IA,7.66,7.66,160.5,-0.0099999999999997,82720.4
20,kansas,1997,1,1950004.0,4.2,1997-01-01,KS,4.27,7.66,160.5,-0.1000000000000005,74662.3
21,kentucky,1997,1,2998231.0,5.8,1997-01-01,KY,6.85,7.66,160.5,-0.1600000000000001,104546.2
22,louisiana,1997,1,3234810.0,6.2,1997-01-01,LA,0.0,7.66,160.5,0.0,116313.2
23,maine,1997,1,968031.0,5.4,1997-01-01,ME,7.66,7.66,160.5,0.6500000000000004,30618.4
24,maryland,1997,1,3878097.0,4.9,1997-01-01,MD,7.66,7.66,160.5,0.6500000000000004,159372.1
25,massachusetts,1997,1,4804156.0,4.4,1997-01-01,MA,8.46,7.66,160.5,0.6300000000000008,237267.4
26,michigan,1997,1,7389480.0,4.7,1997-01-01,MI,5.4,7.66,160.5,-0.1199999999999992,299817.7
27,minnesota,1997,1,3567230.0,3.5,1997-01-01,MN,6.85,7.66,160.5,-0.1600000000000001,156351.4
28,mississippi,1997,1,2037661.0,5.9,1997-01-01,MS,0.0,7.66,160.5,0.0,58352.7
29,missouri,1997,1,4116432.0,4.7,1997-01-01,MO,7.66,7.66,160.5,0.6500000000000004,163175.6
30,montana,1997,1,671133.0,5.5,1997-01-01,MT,7.66,7.66,160.5,0.6500000000000004,19290.4
31,nebraska,1997,1,1253719.0,2.6,1997-01-01,NE,6.85,7.66,160.5,-0.1600000000000001,49819.2
32,nevada,1997,1,1323677.0,4.7,1997-01-01,NV,7.66,7.66,160.5,0.6500000000000004,60259.1
33,new hampshire,1997,1,902136.0,3.6,1997-01-01,NH,7.66,7.66,160.5,0.6500000000000004,38206.6
34,new jersey,1997,1,6280150.0,5.8,1997-01-01,NJ,8.14,7.66,160.5,-0.1899999999999995,307817.1
35,new mexico,1997,1,1292040.0,7.1,1997-01-01,NM,6.85,7.66,160.5,-0.1600000000000001,52475.6
36,new york,1997,1,14270875.0,6.5,1997-01-01,NY,6.85,7.66,160.5,-0.1600000000000001,718814.3
51000,new york city,1997,1,5995451.0,9.6,1997-01-01,,,,,,
37,north carolina,1997,1,5783402.0,4.0,1997-01-01,NC,6.85,7.66,160.5,-0.1600000000000001,233934.9
38,north dakota,1997,1,485119.0,3.1,1997-01-01,ND,7.66,7.66,160.5,0.6500000000000004,15760.8
39,ohio,1997,1,8541997.0,5.1,1997-01-01,OH,6.85,7.66,160.5,-0.1600000000000001,343430.3
40,oklahoma,1997,1,2498047.0,4.1,1997-01-01,OK,7.66,7.66,160.5,0.6500000000000004,79044.4
41,oregon,1997,1,2526992.0,5.9,1997-01-01,OR,8.86,7.66,160.5,1.0299999999999994,100914.8
42,pennsylvania,1997,1,9420851.0,5.3,1997-01-01,PA,7.66,7.66,160.5,0.6500000000000004,356988.0
44,rhode island,1997,1,792502.0,5.5,1997-01-01,RI,8.3,7.66,160.5,0.9600000000000009,28928.8
45,south carolina,1997,1,2877127.0,5.5,1997-01-01,SC,0.0,7.66,160.5,0.0,97425.0
46,south dakota,1997,1,547551.0,3.1,1997-01-01,SD,6.85,7.66,160.5,-0.1600000000000001,19031.4
47,tennessee,1997,1,4190581.0,5.5,1997-01-01,TN,0.0,7.66,160.5,0.0,154382.1
48,texas,1997,1,14227115.0,5.7,1997-01-01,TX,5.4,7.66,160.5,-0.1199999999999992,610157.3
49,utah,1997,1,1475116.0,3.3,1997-01-01,UT,7.66,7.66,160.5,0.6500000000000004,57684.0
50,vermont,1997,1,457071.0,4.4,1997-01-01,VT,8.06,7.66,160.5,0.2300000000000004,15454.7
51,virginia,1997,1,5090850.0,4.4,1997-01-01,VA,7.66,7.66,160.5,0.6500000000000004,215101.7
53,washington,1997,1,4237672.0,5.4,1997-01-01,WA,7.9,7.66,160.5,-0.1799999999999997,193825.9
54,west virginia,1997,1,1437501.0,7.4,1997-01-01,WV,6.85,7.66,160.5,-0.1600000000000001,38777.5
55,wisconsin,1997,1,3975716.0,3.6,1997-01-01,WI,7.66,7.66,160.5,0.6500000000000004,153431.7
56,wyoming,1997,1,364826.0,5.2,1997-01-01,WY,2.58,7.66,160.5,-0.06,14654.5
1,alabama,1997,2,3300979.0,5.1,1997-02-01,AL,0.0,7.66,160.5,0.0,104811.9
2,alaska,1997,2,422259.0,7.3,1997-02-01,AK,8.46,7.66,160.5,0.6300000000000008,25810.8
4,arizona,1997,2,3541406.0,5.2,1997-02-01,AZ,0.0,7.66,160.5,0.0,132281.0
5,arkansas,1997,2,1955412.0,5.2,1997-02-01,AR,6.85,7.66,160.5,-0.1600000000000001,59846.3
6,california,1997,2,23675872.0,6.8,1997-02-01,CA,7.66,7.66,160.5,0.6500000000000004,1071117.0
37,los angeles county,1997,2,6728773.0,7.5,1997-02-01,,,,,,
8,colorado,1997,2,3016065.0,3.6,1997-02-01,CO,7.66,7.66,160.5,2.71,136898.7
9,connecticut,1997,2,2563825.0,5.2,1997-02-01,CT,7.69,7.66,160.5,0.6500000000000004,138331.8
10,delaware,1997,2,570542.0,4.8,1997-02-01,DE,8.06,7.66,160.5,0.3900000000000005,33353.4
11,district of columbia,1997,2,451442.0,7.9,1997-02-01,DC,9.27,7.66,160.5,0.6199999999999992,52503.6
12,florida,1997,2,11730549.0,5.1,1997-02-01,FL,0.0,7.66,160.5,0.0,401535.3
13,georgia,1997,2,5677935.0,4.8,1997-02-01,GA,5.24,7.66,160.5,-0.1200000000000001,242540.8
15,hawaii,1997,2,884280.0,6.0,1997-02-01,HI,8.46,7.66,160.5,-0.1899999999999995,37707.4
16,idaho,1997,2,892011.0,5.3,1997-02-01,ID,6.85,7.66,160.5,-0.1600000000000001,29496.9
17,illinois,1997,2,9139407.0,5.0,1997-02-01,IL,7.66,7.66,160.5,0.6500000000000004,415534.8
18,indiana,1997,2,4499795.0,3.4,1997-02-01,IN,5.4,7.66,160.5,-0.1199999999999992,170431.9
19,iowa,1997,2,2200217.0,3.4,1997-02-01,IA,7.66,7.66,160.5,-0.0099999999999997,82720.4
20,kansas,1997,2,1951016.0,4.1,1997-02-01,KS,4.27,7.66,160.5,-0.1000000000000005,74662.3
21,kentucky,1997,2,2998281.0,5.7,1997-02-01,KY,6.85,7.66,160.5,-0.1600000000000001,104546.2
22,louisiana,1997,2,3235831.0,6.1,1997-02-01,LA,0.0,7.66,160.5,0.0,116313.2
23,maine,1997,2,968008.0,5.4,1997-02-01,ME,7.66,7.66,160.5,0.6500000000000004,30618.4
24,maryland,1997,2,3878922.0,4.9,1997-02-01,MD,7.66,7.66,160.5,0.6500000000000004,159372.1
25,massachusetts,1997,2,4806146.0,4.3,1997-02-01,MA,8.46,7.66,160.5,0.6300000000000008,237267.4
26,michigan,1997,2,7390180.0,4.6,1997-02-01,MI,5.4,7.66,160.5,-0.1199999999999992,299817.7
27,minnesota,1997,2,3569915.0,3.5,1997-02-01,MN,6.85,7.66,160.5,-0.1600000000000001,156351.4
28,mississippi,1997,2,2038763.0,5.8,1997-02-01,MS,0.0,7.66,160.5,0.0,58352.7
29,missouri,1997,2,4118014.0,4.6,1997-02-01,MO,7.66,7.66,160.5,0.6500000000000004,163175.6
30,montana,1997,2,672099.0,5.6,1997-02-01,MT,7.66,7.66,160.5,0.6500000000000004,19290.4
31,nebraska,1997,2,1253963.0,2.5,1997-02-01,NE,6.85,7.66,160.5,-0.1600000000000001,49819.2
32,nevada,1997,2,1329603.0,4.6,1997-02-01,NV,7.66,7.66,160.5,0.6500000000000004,60259.1
33,new hampshire,1997,2,903232.0,3.6,1997-02-01,NH,7.66,7.66,160.5,0.6500000000000004,38206.6
34,new jersey,1997,2,6282328.0,5.7,1997-02-01,NJ,8.14,7.66,160.5,-0.1899999999999995,307817.1
35,new mexico,1997,2,1293252.0,7.0,1997-02-01,NM,6.85,7.66,160.5,-0.1600000000000001,52475.6
36,new york,1997,2,14270956.0,6.5,1997-02-01,NY,6.85,7.66,160.5,-0.1600000000000001,718814.3
51000,new york city,1997,2,5997581.0,9.7,1997-02-01,,,,,,
37,north carolina,1997,2,5790889.0,4.0,1997-02-01,NC,6.85,7.66,160.5,-0.1600000000000001,233934.9
38,north dakota,1997,2,485191.0,3.1,1997-02-01,ND,7.66,7.66,160.5,0.6500000000000004,15760.8
39,ohio,1997,2,8539927.0,5.0,1997-02-01,OH,6.85,7.66,160.5,-0.1600000000000001,343430.3
40,oklahoma,1997,2,2499236.0,4.0,1997-02-01,OK,7.66,7.66,160.5,0.6500000000000004,79044.4
41,oregon,1997,2,2529263.0,5.9,1997-02-01,OR,8.86,7.66,160.5,1.0299999999999994,100914.8
42,pennsylvania,1997,2,9418461.0,5.3,1997-02-01,PA,7.66,7.66,160.5,0.6500000000000004,356988.0
44,rhode island,1997,2,791990.0,5.5,1997-02-01,RI,8.3,7.66,160.5,0.9600000000000009,28928.8
45,south carolina,1997,2,2880105.0,5.4,1997-02-01,SC,0.0,7.66,160.5,0.0,97425.0
46,south dakota,1997,2,547640.0,3.1,1997-02-01,SD,6.85,7.66,160.5,-0.1600000000000001,19031.4
47,tennessee,1997,2,4195177.0,5.5,1997-02-01,TN,0.0,7.66,160.5,0.0,154382.1
48,texas,1997,2,14246716.0,5.7,1997-02-01,TX,5.4,7.66,160.5,-0.1199999999999992,610157.3
49,utah,1997,2,1477564.0,3.3,1997-02-01,UT,7.66,7.66,160.5,0.6500000000000004,57684.0
50,vermont,1997,2,457096.0,4.3,1997-02-01,VT,8.06,7.66,160.5,0.2300000000000004,15454.7
51,virginia,1997,2,5093978.0,4.3,1997-02-01,VA,7.66,7.66,160.5,0.6500000000000004,215101.7
53,washington,1997,2,4242915.0,5.3,1997-02-01,WA,7.9,7.66,160.5,-0.1799999999999997,193825.9
54,west virginia,1997,2,1437378.0,7.3,1997-02-01,WV,6.85,7.66,160.5,-0.1600000000000001,38777.5
55,wisconsin,1997,2,3976172.0,3.6,1997-02-01,WI,7.66,7.66,160.5,0.6500000000000004,153431.7
56,wyoming,1997,2,364847.0,5.1,1997-02-01,WY,2.58,7.66,160.5,-0.06,14654.5
1,alabama,1997,3,3302781.0,5.1,1997-03-01,AL,0.0,7.66,160.5,0.0,104811.9
2,alaska,1997,3,423250.0,7.3,1997-03-01,AK,8.46,7.66,160.5,0.6300000000000008,25810.8
4,arizona,1997,3,3551190.0,5.0,1997-03-01,AZ,0.0,7.66,160.5,0.0,132281.0
5,arkansas,1997,3,1956824.0,5.1,1997-03-01,AR,6.85,7.66,160.5,-0.1600000000000001,59846.3
6,california,1997,3,23703963.0,6.7,1997-03-01,CA,7.66,7.66,160.5,0.6500000000000004,1071117.0
37,los angeles county,1997,3,6733282.0,7.3,1997-03-01,,,,,,
8,colorado,1997,3,3022043.0,3.5,1997-03-01,CO,7.66,7.66,160.5,2.71,136898.7
9,connecticut,1997,3,2564288.0,5.1,1997-03-01,CT,7.69,7.66,160.5,0.6500000000000004,138331.8
10,delaware,1997,3,570618.0,4.7,1997-03-01,DE,8.06,7.66,160.5,0.3900000000000005,33353.4
11,district of columbia,1997,3,450808.0,7.9,1997-03-01,DC,9.27,7.66,160.5,0.6199999999999992,52503.6
12,florida,1997,3,11748904.0,5.1,1997-03-01,FL,0.0,7.66,160.5,0.0,401535.3
13,georgia,1997,3,5687946.0,4.7,1997-03-01,GA,5.24,7.66,160.5,-0.1200000000000001,242540.8
15,hawaii,1997,3,885411.0,6.0,1997-03-01,HI,8.46,7.66,160.5,-0.1899999999999995,37707.4
16,idaho,1997,3,893011.0,5.3,1997-03-01,ID,6.85,7.66,160.5,-0.1600000000000001,29496.9
17,illinois,1997,3,9142656.0,4.9,1997-03-01,IL,7.66,7.66,160.5,0.6500000000000004,415534.8
18,indiana,1997,3,4501363.0,3.4,1997-03-01,IN,5.4,7.66,160.5,-0.1199999999999992,170431.9
19,iowa,1997,3,2200545.0,3.3,1997-03-01,IA,7.66,7.66,160.5,-0.0099999999999997,82720.4
20,kansas,1997,3,1952028.0,4.0,1997-03-01,KS,4.27,7.66,160.5,-0.1000000000000005,74662.3
21,kentucky,1997,3,2999331.0,5.6,1997-03-01,KY,6.85,7.66,160.5,-0.1600000000000001,104546.2
22,louisiana,1997,3,3236853.0,6.1,1997-03-01,LA,0.0,7.66,160.5,0.0,116313.2
23,maine,1997,3,967984.0,5.5,1997-03-01,ME,7.66,7.66,160.5,0.6500000000000004,30618.4
24,maryland,1997,3,3880746.0,4.9,1997-03-01,MD,7.66,7.66,160.5,0.6500000000000004,159372.1
25,massachusetts,1997,3,4808136.0,4.3,1997-03-01,MA,8.46,7.66,160.5,0.6300000000000008,237267.4
26,michigan,1997,3,7391880.0,4.4,1997-03-01,MI,5.4,7.66,160.5,-0.1199999999999992,299817.7
27,minnesota,1997,3,3572600.0,3.4,1997-03-01,MN,6.85,7.66,160.5,-0.1600000000000001,156351.4
28,mississippi,1997,3,2040864.0,5.8,1997-03-01,MS,0.0,7.66,160.5,0.0,58352.7
29,missouri,1997,3,4120595.0,4.4,1997-03-01,MO,7.66,7.66,160.5,0.6500000000000004,163175.6
30,montana,1997,3,672065.0,5.6,1997-03-01,MT,7.66,7.66,160.5,0.6500000000000004,19290.4
31,nebraska,1997,3,1254207.0,2.5,1997-03-01,NE,6.85,7.66,160.5,-0.1600000000000001,49819.2
