county_fips,year,d_votes,r_votes
01043,2000,33.04995766299746,64.8839966130398
01043,2004,22.860958767866784,76.20698474041659
01043,2008,16.609545390171363,81.84676391445971
01043,2012,14.661752328989754,84.1599674957193
01043,2016,10.028252316954031,87.10426953238455
01043,2020,10.699863802537573,88.12214761893384
01045,2000,31.038846007845123,67.01885359989878
01045,2004,24.59546925566343,74.71340025231748
01045,2008,27.277432712215322,71.87370600414079
01045,2012,28.485207738319772,70.63641752438433
01045,2016,23.537255320283748,73.6465944850392
01045,2020,26.193130003039823,72.4642820954504
01047,2000,59.39666377816292,39.86135181975737
01047,2004,60.167985785818125,39.49281214666451
01047,2008,67.07270285823903,32.60118933435642
01047,2012,69.73703049682624,30.01002243115544
01047,2016,68.3056619838229,30.8056619838229
01047,2020,68.46171070309002,30.922525750111955
01049,2000,34.78432339166872,63.23391668720729
01049,2004,29.384711000621504,70.03936192251916
01049,2008,23.560274828232355,74.77409952113263
01049,2012,21.954490214977163,76.81766751875288
01049,2016,14.02462634554325,82.88159219391311
01049,2020,14.583049461779535,84.36776127537811
01051,2000,27.944883212905392,70.47975130230213
01051,2004,22.56276150627615,76.90376569037657
01051,2008,24.190587206760892,75.11875273204139
01051,2012,25.233197125546003,73.98337325630548
01051,2016,22.659688674181428,74.1653247450349
01051,2020,25.26687789422374,73.51693882524982
01053,2000,38.79073756432247,59.81989708404802
01053,2004,30.770471964501816,68.68091972569584
01053,2008,35.35504974785334,63.888510290309384
01053,2012,36.91573071491022,62.4588069137131
01053,2016,31.020545638262043,66.92489053553385
01053,2020,30.91137649277184,68.31552482715273
01055,2000,44.304666056724614,53.591033851784076
01055,2004,35.91377694470478,63.25913776944705
01055,2008,30.16965822473568,68.38858215794532
01055,2012,30.10345638372913,68.49282859158241
01055,2016,23.64369169459288,73.25649850557015
01055,2020,24.23524974857526,74.43848474689909
01057,2000,39.24180327868852,58.683401639344254
01057,2004,30.092476880779806,69.1577105723569
01057,2008,25.059695865275856,73.93490008797285
01057,2012,22.866851245909892,76.18927762396174
01057,2016,16.5110922536065,81.36743847739119
01057,2020,15.91375770020534,83.27629477526808
01059,2000,43.16851301450059,55.1112311987751
01059,2004,36.791914581465484,62.67829488955905
01059,2008,29.667322329598907,68.82750363465321
01059,2012,29.20158393958928,69.68413297725388
01059,2016,18.24750830564784,78.62126245847176
01059,2020,16.584512641119414,82.49324216886627
01061,2000,28.967465216026785,68.91934302751334
01061,2004,20.08555133079848,79.29657794676807
01061,2008,18.306596894569786,80.7840782362529
01061,2012,18.012367491166078,81.05123674911661
01061,2016,12.969892838918184,84.99744854567103
01061,2020,12.714228776404942,86.47269828616979
01063,2000,79.70882620564149,19.335759781619654
01063,2004,79.27548441449032,20.17691659646167
01063,2008,83.09142318567389,16.51272384542884
01063,2012,84.6629213483146,15.056179775280897
01063,2016,82.23360655737704,17.172131147540984
01063,2020,81.34031413612566,18.32460732984293
01065,2000,60.173328159358434,38.59785280041392
01065,2004,58.28823159219635,41.29641283826306
